Seconds,Latitude,Longitude,Elevation,Data
2022-09-22T09:46:17.708989Z,51.540109526,-0.146746147,91404.7,2043.009900990099
2022-09-22T09:46:18.708989Z,51.540107274,-0.146725496,91359.7,2048.0
2022-09-22T09:46:19.708989Z,51.540104979,-0.146703296,91675.8,2048.0
2022-09-22T09:46:20.708989Z,51.540106783,-0.146686319,91319.8,2048.0
2022-09-22T09:46:21.708989Z,51.54010982,-0.14666875,90568.4,2048.0
2022-09-22T09:46:22.708989Z,51.540115497,-0.146651785,89346.3,2050.76
2022-09-22T09:46:23.708989Z,51.540117722,-0.14663402,89502.6,2052.0
2022-09-22T09:46:24.708989Z,51.540119645,-0.146615151,89405.2,2053.4059405940593
2022-09-22T09:46:25.708989Z,51.540122208,-0.146595785,89147.1,2054.0
2022-09-22T09:46:26.708989Z,51.540126414,-0.146579964,88560.8,2055.4257425742576
2022-09-22T09:46:27.708989Z,51.540130668,-0.146569075,88222.4,2056.0
2022-09-22T09:46:28.708989Z,51.540129336,-0.146566163,87898.4,2057.4653465346537
2022-09-22T09:46:29.708989Z,51.540129147,-0.146560948,87400.1,2058.0
2022-09-22T09:46:30.708989Z,51.540132091,-0.146555179,86872.1,2061.0
2022-09-22T09:46:31.708989Z,51.540136663,-0.146544565,85854.1,2062.0
2022-09-22T09:46:32.708989Z,51.540138032,-0.146528798,85213.3,2062.0
2022-09-22T09:46:33.708989Z,51.540140471,-0.146515255,84478.2,2062.0
2022-09-22T09:46:34.708989Z,51.540142312,-0.146498874,83961.7,2064.31
2022-09-22T09:46:35.708989Z,51.540142827,-0.146479184,83585.2,2065.0
2022-09-22T09:46:36.708989Z,51.540144612,-0.146463558,82987.7,2067.3168316831684
2022-09-22T09:46:37.708989Z,51.540146707,-0.146449607,82437.9,2068.0
2022-09-22T09:46:38.708989Z,51.54014832,-0.146433499,82139.7,2068.29
2022-09-22T09:46:39.708989Z,51.540150307,-0.146414898,82126.0,2069.0
2022-09-22T09:46:40.708989Z,51.540151092,-0.146395503,82003.4,2069.0
2022-09-22T09:46:41.708989Z,51.540153956,-0.146375237,81861.1,2069.0
2022-09-22T09:46:42.708989Z,51.540158027,-0.146355258,81814.3,2069.9504950495048
2022-09-22T09:46:43.708989Z,51.540163786,-0.146336022,81971.5,2072.0
2022-09-22T09:46:44.708989Z,51.540167632,-0.146316706,82025.7,2072.3366336633662
2022-09-22T09:46:45.708989Z,51.540170867,-0.14629779,81996.3,2073.0
2022-09-22T09:46:46.708989Z,51.540174406,-0.146279479,81869.1,2073.6930693069307
2022-09-22T09:46:47.708989Z,51.540179105,-0.146259689,81928.9,2075.0
2022-09-22T09:46:48.708989Z,51.540184866,-0.1462411,81967.7,2073.930693069307
2022-09-22T09:46:49.708989Z,51.540190466,-0.146223312,81688.1,2072.0
2022-09-22T09:46:50.708989Z,51.540196031,-0.146204886,81545.8,2073.128712871287
2022-09-22T09:46:51.708989Z,51.540200163,-0.146190594,81211.1,2075.0
2022-09-22T09:46:52.708989Z,51.540205601,-0.14617579,80967.1,2075.0
2022-09-22T09:46:53.708989Z,51.540211218,-0.146161415,80413.1,2078.5247524752476
2022-09-22T09:46:54.708989Z,51.540214929,-0.146146557,80087.2,2079.0
2022-09-22T09:46:55.708989Z,51.540218618,-0.146129324,80009.1,2078.09
2022-09-22T09:46:56.708989Z,51.540223315,-0.146111858,79931.0,2078.0
2022-09-22T09:46:57.708989Z,51.540227237,-0.146091704,79940.6,2078.921568627451
2022-09-22T09:46:58.708989Z,51.540231738,-0.146072829,80133.6,2079.0
2022-09-22T09:46:59.708989Z,51.540236167,-0.146054226,80280.8,2079.0
2022-09-22T09:47:00.708989Z,51.540240141,-0.146034362,80289.2,2079.0
2022-09-22T09:47:01.708989Z,51.540246228,-0.146015529,80373.2,2079.0
2022-09-22T09:47:02.708989Z,51.540251103,-0.145997288,80171.3,2079.0
2022-09-22T09:47:03.708989Z,51.540255043,-0.145976705,80570.5,2073.1782178217823
2022-09-22T09:47:04.708989Z,51.540258674,-0.14595858,80715.1,2073.0
2022-09-22T09:47:05.708989Z,51.540262418,-0.14593749,81134.8,2078.8217821782177
2022-09-22T09:47:06.708989Z,51.540265775,-0.145918538,81467.0,2079.0
2022-09-22T09:47:07.708989Z,51.540269083,-0.145899194,82082.7,2081.970297029703
2022-09-22T09:47:08.708989Z,51.540274975,-0.145882829,82130.2,2082.0
2022-09-22T09:47:09.708989Z,51.540281143,-0.145864768,82504.7,2079.980198019802
2022-09-22T09:47:10.708989Z,51.540287011,-0.145850007,82613.4,2078.0
2022-09-22T09:47:11.708989Z,51.540294663,-0.145836326,82544.1,2076.970297029703
2022-09-22T09:47:12.708989Z,51.540301142,-0.145829893,82818.1,2076.0
2022-09-22T09:47:13.708989Z,51.540307136,-0.145823403,83072.7,2076.0
2022-09-22T09:47:14.708989Z,51.54031197,-0.145819282,83382.9,2076.0
2022-09-22T09:47:15.708989Z,51.540316192,-0.145812055,83888.4,2073.8367346938776
2022-09-22T09:47:16.708989Z,51.540322762,-0.145806707,84575.7,2072.0
2022-09-22T09:47:17.708989Z,51.54032831,-0.145794841,85098.1,2066.920792079208
2022-09-22T09:47:18.708989Z,51.540334934,-0.145792853,85908.0,2063.0
2022-09-22T09:47:19.708989Z,51.540341983,-0.145787757,86856.6,2060.72
2022-09-22T09:47:20.708989Z,51.540350079,-0.145787243,87412.7,2059.0
2022-09-22T09:47:21.708989Z,51.540358962,-0.145789748,87956.4,2054.3267326732675
2022-09-22T09:47:22.708989Z,51.540365584,-0.145780865,88551.9,2051.0
2022-09-22T09:47:23.708989Z,51.540372611,-0.145780094,88831.5,2050.3465346534654
2022-09-22T09:47:24.708989Z,51.540380666,-0.145777851,88945.2,2045.0
2022-09-22T09:47:25.708989Z,51.54038933,-0.145777695,89281.2,2044.89
2022-09-22T09:47:26.708989Z,51.540399272,-0.14577936,89538.3,2044.0
2022-09-22T09:47:27.708989Z,51.540408637,-0.145782785,89873.2,2044.1313131313132
2022-09-22T09:47:28.708989Z,51.540416723,-0.14578563,90479.4,2045.0
2022-09-22T09:47:29.708989Z,51.540424435,-0.145787969,90644.0,2045.5544554455446
2022-09-22T09:47:30.708989Z,51.54043344,-0.145794665,90995.6,2049.0
2022-09-22T09:47:31.708989Z,51.540439385,-0.145794142,90954.9,2049.9504950495048
2022-09-22T09:47:32.708989Z,51.54044938,-0.145798569,91136.3,2055.0
2022-09-22T09:47:33.708989Z,51.540455647,-0.145807941,91625.6,2055.6732673267325
2022-09-22T09:47:34.708989Z,51.540466775,-0.145812364,91785.1,2059.0
2022-09-22T09:47:35.708989Z,51.540474407,-0.14581679,92190.4,2059.0
2022-09-22T09:47:36.708989Z,51.540482201,-0.145818272,92767.1,2059.0
2022-09-22T09:47:37.708989Z,51.540491725,-0.145820858,93916.4,2059.1881188118814
2022-09-22T09:47:38.708989Z,51.540505331,-0.145821035,93477.9,2060.0
2022-09-22T09:47:39.708989Z,51.540514076,-0.145832329,94031.4,2060.0
2022-09-22T09:47:40.708989Z,51.540532125,-0.145829385,92277.9,2064.26
2022-09-22T09:47:41.708989Z,51.54054632,-0.145835575,91514.1,2066.0
2022-09-22T09:47:42.708989Z,51.540559581,-0.145841203,91410.9,2066.0
2022-09-22T09:47:43.708989Z,51.540571788,-0.145845112,91236.9,2066.0
2022-09-22T09:47:44.708989Z,51.540583994,-0.145855808,91269.3,2068.19801980198
2022-09-22T09:47:45.708989Z,51.540592983,-0.145864956,92098.1,2069.0
2022-09-22T09:47:46.708989Z,51.540600831,-0.145877081,93305.4,2070.5049504950493
2022-09-22T09:47:47.708989Z,51.540610927,-0.145883207,94009.6,2071.0
2022-09-22T09:47:48.708989Z,51.540620309,-0.145892347,95238.9,2071.0
2022-09-22T09:47:49.708989Z,51.540629908,-0.145897548,95969.1,2071.0
2022-09-22T09:47:50.708989Z,51.540639239,-0.145903324,96641.0,2071.78
2022-09-22T09:47:51.708989Z,51.540648055,-0.145908263,97250.3,2072.0
2022-09-22T09:47:52.708989Z,51.540655695,-0.145914787,97680.8,2072.0
2022-09-22T09:47:53.708989Z,51.540664492,-0.145919008,97648.4,2072.0
2022-09-22T09:47:54.708989Z,51.540671881,-0.145922761,98062.5,2072.0
2022-09-22T09:47:55.708989Z,51.540679574,-0.145924589,97798.9,2072.0
2022-09-22T09:47:56.708989Z,51.540688644,-0.145922852,97296.2,2070.039603960396
2022-09-22T09:47:57.708989Z,51.540703017,-0.145904307,97128.7,2066.0
